Unnamed: 0,ProdTaken,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome
3702,0,30.0,1,1,11.0,1,1,4,5.0,0,5.0,1,3.0,0,4,0,1.0,1,20787.0
2025,0,29.0,1,3,16.0,3,2,2,3.0,0,4.0,1,2.0,0,1,1,0.0,1,17297.0
3779,0,40.0,1,1,26.0,2,2,3,4.0,1,3.0,1,2.0,0,5,1,1.0,2,22580.0
2881,0,31.0,1,3,14.0,3,2,3,4.0,0,4.0,3,2.0,0,2,1,1.0,1,21661.0
3691,0,32.0,1,3,12.0,1,2,3,4.0,1,3.0,1,3.0,0,5,0,2.0,2,27024.0
4715,1,51.0,0,3,7.0,2,2,3,4.0,1,3.0,3,5.0,1,1,1,2.0,2,23406.0
3080,1,36.0,0,1,32.0,2,1,4,4.0,0,4.0,1,3.0,1,3,0,1.0,1,20700.0
3701,1,32.0,1,3,23.0,3,2,4,4.0,3,3.0,1,4.0,0,5,1,1.0,3,26839.0
1379,1,27.0,0,2,28.0,2,1,2,4.0,0,4.0,1,2.0,0,1,1,0.0,1,17863.0
1073,0,28.0,1,1,35.0,2,2,3,5.0,1,4.0,0,2.0,0,1,1,2.0,2,21549.0
858,0,53.0,1,1,13.0,3,1,2,3.0,2,3.0,1,4.0,0,2,1,0.0,4,33606.0
2178,0,36.0,0,3,14.0,1,2,2,3.0,1,3.0,1,5.0,0,3,1,1.0,2,20079.0
2927,0,36.0,1,1,32.0,2,2,3,5.0,1,3.0,3,6.0,0,2,0,2.0,2,22359.0
4088,0,46.0,1,3,11.0,2,1,2,4.0,1,5.0,1,6.0,1,4,0,1.0,2,23684.0
3220,1,21.0,0,3,16.0,3,1,3,4.0,0,3.0,2,3.0,1,4,0,1.0,1,21001.0
2937,0,45.0,1,2,7.0,2,0,3,5.0,1,3.0,3,6.0,0,5,1,2.0,2,24663.0
2756,0,32.0,1,1,9.0,2,2,3,4.0,0,3.0,1,2.0,1,4,1,2.0,1,21373.0
1467,0,27.0,1,1,10.0,2,2,2,1.0,1,4.0,1,2.0,1,4,1,0.0,2,21142.0
3926,0,32.0,1,1,33.0,2,2,3,4.0,0,3.0,1,3.0,0,3,1,2.0,1,21589.0
716,0,41.0,0,1,15.0,3,2,3,3.0,2,3.0,1,3.0,0,4,1,2.0,4,34419.0
62,0,50.0,1,1,13.0,3,1,2,4.0,2,3.0,1,6.0,1,4,1,1.0,4,33740.0
1093,0,42.0,0,1,8.0,2,2,2,3.0,3,3.0,1,3.0,1,3,1,0.0,3,25124.0
2516,0,32.0,1,1,7.0,3,2,3,4.0,0,4.0,2,3.0,0,3,0,1.0,1,21179.0
3401,0,41.0,0,1,23.0,2,2,4,4.0,0,3.0,1,2.0,0,3,1,3.0,1,22222.0
2320,0,32.0,0,3,8.0,2,1,3,3.0,0,5.0,1,2.0,0,3,1,0.0,1,17827.0
1064,0,30.0,1,2,6.0,2,2,2,3.0,0,3.0,1,1.0,0,1,0,1.0,1,17064.0
4103,0,52.0,1,1,10.0,3,1,4,4.0,4,4.0,2,5.0,0,5,1,2.0,0,32412.0
1428,0,32.0,1,3,6.0,3,2,3,4.0,0,4.0,1,1.0,0,1,0,2.0,1,17269.0
1488,0,53.0,1,3,8.0,2,1,3,4.0,4,3.0,1,3.0,0,3,0,0.0,0,30427.0
3108,0,37.0,1,1,21.0,2,2,4,4.0,1,3.0,0,2.0,1,5,1,3.0,2,25264.0
2434,1,34.0,1,1,16.0,3,2,2,3.0,1,5.0,2,2.0,0,4,0,0.0,2,21125.0
1245,0,24.0,0,2,16.0,3,2,2,3.0,0,3.0,1,1.0,0,4,1,1.0,1,17145.0
3309,0,31.0,1,3,36.0,2,2,4,4.0,1,5.0,1,2.0,0,2,1,2.0,2,22793.0
498,0,22.0,1,1,12.0,3,2,3,3.0,0,3.0,0,1.0,0,2,1,0.0,1,17773.0
3150,1,41.0,0,3,31.0,2,1,4,2.0,4,4.0,2,6.0,1,3,1,3.0,0,31872.0
2945,0,31.0,0,1,10.0,3,1,4,4.0,0,3.0,1,3.0,0,3,1,2.0,1,20761.0
24,1,34.0,1,1,12.0,3,2,2,3.0,0,5.0,2,3.0,0,2,1,1.0,1,17960.0
861,0,46.0,1,3,8.0,3,1,3,3.0,4,5.0,0,1.0,0,2,1,0.0,0,32048.0
42,1,26.0,1,1,31.0,2,2,2,5.0,0,3.0,2,2.0,0,2,1,1.0,1,17293.0
3594,0,36.0,1,1,25.0,2,2,3,2.0,1,5.0,1,3.0,0,3,0,2.0,2,23886.0
4648,0,23.0,1,1,15.0,2,2,4,6.0,0,5.0,1,3.0,0,1,0,2.0,1,21129.0
3512,1,29.0,0,1,9.0,3,2,3,5.0,0,5.0,2,2.0,0,4,0,1.0,1,21239.0
656,1,32.0,1,1,31.0,2,2,2,3.0,0,3.0,2,2.0,1,5,1,0.0,1,17795.0
3042,1,29.0,1,1,9.0,3,2,3,4.0,0,3.0,3,8.0,0,3,0,1.0,1,23060.0
1178,0,20.0,1,3,8.0,3,1,2,3.0,0,3.0,2,2.0,0,4,0,0.0,1,17783.0
2346,0,20.0,1,3,27.0,3,2,2,1.0,0,3.0,2,2.0,0,3,1,1.0,1,17678.0
2408,1,58.0,1,1,8.0,1,1,3,4.0,3,3.0,1,1.0,0,5,0,0.0,3,17372.0
671,0,34.0,1,1,16.0,2,2,2,3.0,0,4.0,1,2.0,0,2,1,0.0,1,17008.0
3433,0,38.0,1,1,11.0,2,2,3,4.0,0,3.0,0,2.0,1,5,1,2.0,1,21674.0
2167,0,29.0,0,3,26.0,1,1,2,3.0,0,3.0,1,2.0,0,3,0,1.0,1,17157.0
4802,0,36.0,0,3,15.0,3,1,4,5.0,3,3.0,1,6.0,1,5,1,3.0,3,29055.0
3763,0,33.0,0,3,17.0,3,2,4,4.0,1,3.0,3,2.0,0,3,1,2.0,2,23326.0
3912,0,50.0,0,3,9.0,3,2,4,5.0,1,4.0,1,4.0,0,3,1,3.0,2,24068.0
301,0,18.0,1,3,16.0,3,1,3,4.0,0,3.0,2,2.0,0,2,1,2.0,1,16200.0
4144,0,53.0,1,1,9.0,2,1,3,5.0,0,3.0,3,2.0,0,3,1,1.0,1,21890.0
3836,0,36.0,1,3,14.0,2,1,3,4.0,1,3.0,1,3.0,1,4,1,2.0,2,23882.0
996,0,27.0,1,3,16.0,3,1,3,4.0,1,3.0,0,2.0,1,3,1,2.0,2,20769.0
1788,0,27.0,1,1,11.0,2,1,2,3.0,0,4.0,2,2.0,1,3,0,1.0,1,17478.0
3127,1,26.0,1,3,26.0,3,2,3,5.0,0,4.0,0,3.0,1,2,0,1.0,1,21091.0
192,1,35.0,1,1,29.0,2,2,2,4.0,1,3.0,0,4.0,1,4,1,1.0,2,20916.0
3658,0,45.0,1,1,9.0,2,1,4,2.0,3,3.0,1,3.0,1,4,1,1.0,3,26557.0
2142,0,42.0,1,3,20.0,3,1,3,4.0,1,3.0,2,1.0,0,3,1,0.0,2,21244.0
3542,0,41.0,0,1,15.0,2,2,4,4.0,1,3.0,1,5.0,1,3,1,2.0,2,22747.0
4031,0,37.0,0,3,18.0,1,1,4,4.0,3,3.0,1,2.0,0,5,0,3.0,3,28416.0
787,0,55.0,0,1,8.0,2,2,3,3.0,3,4.0,0,4.0,0,2,1,1.0,3,25976.0
3346,0,28.0,1,1,11.0,2,2,4,4.0,0,3.0,1,3.0,0,4,1,2.0,1,21195.0
4721,0,39.0,1,3,17.0,3,2,4,5.0,3,3.0,1,2.0,1,3,1,2.0,3,27418.0
1714,0,45.0,1,1,6.0,2,2,3,1.0,2,3.0,1,1.0,0,4,1,1.0,4,34202.0
710,0,33.0,0,3,23.0,2,2,2,3.0,4,3.0,2,2.0,0,3,1,1.0,0,32444.0
4806,1,20.0,0,1,17.0,3,1,4,5.0,0,4.0,2,3.0,1,5,0,3.0,1,20537.0
2238,0,40.0,1,3,32.0,3,2,3,3.0,1,5.0,1,2.0,0,1,1,2.0,2,23396.0
2310,0,35.0,1,1,6.0,3,2,2,4.0,0,3.0,1,7.0,0,1,1,1.0,1,17258.0
2605,0,28.0,0,1,16.0,3,2,3,4.0,0,4.0,1,8.0,0,3,0,1.0,1,20702.0
158,0,40.0,1,3,10.0,3,2,3,4.0,3,3.0,0,1.0,0,2,1,0.0,3,25855.0
4068,0,33.0,0,3,15.0,3,0,3,4.0,3,3.0,3,3.0,0,4,1,2.0,3,27676.0
3996,0,56.0,1,3,7.0,2,2,4,4.0,3,3.0,1,5.0,0,1,0,3.0,3,28917.0
4875,1,36.0,0,1,8.0,3,2,4,4.0,0,4.0,1,3.0,1,3,1,1.0,1,22927.0
2540,0,25.0,1,3,10.0,2,1,3,4.0,1,3.0,0,2.0,0,4,1,1.0,2,23677.0
3621,0,51.0,1,1,24.0,2,1,3,5.0,3,5.0,1,7.0,0,3,1,1.0,3,31947.0
1256,0,38.0,0,1,8.0,3,1,3,4.0,0,4.0,1,5.0,0,3,0,0.0,1,17468.0
2868,0,58.0,1,3,36.0,3,2,3,5.0,4,3.0,1,5.0,0,3,0,1.0,0,32796.0
234,1,33.0,1,1,20.0,3,2,2,3.0,0,3.0,0,6.0,1,2,0,1.0,1,17436.0
1456,0,35.0,0,1,24.0,2,2,3,3.0,1,3.0,1,2.0,1,3,1,0.0,2,20689.0
1270,0,34.0,1,3,9.0,2,1,2,5.0,1,3.0,2,6.0,0,1,1,0.0,2,21029.0
883,0,33.0,1,1,15.0,3,2,2,3.0,0,3.0,0,1.0,0,2,1,0.0,1,17781.0
4495,0,31.0,1,1,7.0,2,2,3,6.0,0,3.0,1,5.0,0,4,1,1.0,1,22511.0
763,0,34.0,1,3,16.0,2,1,2,3.0,0,3.0,0,2.0,1,2,0,1.0,1,17220.0
223,0,38.0,1,3,9.0,2,2,3,3.0,3,3.0,1,1.0,0,2,1,1.0,3,25609.0
369,0,31.0,1,1,15.0,2,2,2,4.0,0,4.0,2,1.0,1,3,1,0.0,1,17657.0
3134,0,32.0,1,1,19.0,3,1,3,4.0,1,3.0,0,2.0,1,4,0,2.0,2,24533.0
4550,1,36.0,0,1,32.0,2,1,4,4.0,0,4.0,1,3.0,1,3,1,2.0,1,20700.0
4804,0,55.0,0,1,8.0,2,1,3,4.0,3,3.0,1,2.0,0,5,0,2.0,3,29180.0
1361,0,26.0,0,1,12.0,2,2,3,1.0,0,3.0,1,1.0,0,4,1,1.0,1,17544.0
4634,1,31.0,1,1,29.0,2,1,3,4.0,0,3.0,1,6.0,1,1,0,1.0,1,20810.0
4723,0,29.0,1,1,10.0,3,1,4,4.0,3,4.0,1,2.0,0,4,0,1.0,3,26333.0
3157,0,46.0,1,1,7.0,3,1,4,4.0,0,3.0,1,5.0,0,5,0,2.0,1,20948.0
4883,1,49.0,1,3,9.0,3,2,3,5.0,1,4.0,3,2.0,1,1,1,1.0,2,26576.0
1370,0,47.0,0,1,20.0,1,2,3,3.0,1,4.0,1,1.0,0,3,0,2.0,2,20467.0
3114,0,28.0,1,1,11.0,2,1,4,4.0,0,3.0,2,3.0,0,2,1,2.0,1,20996.0
2765,0,32.0,1,3,14.0,3,2,4,4.0,1,3.0,1,6.0,0,2,0,1.0,2,26225.0
1586,0,34.0,1,1,11.0,3,0,2,4.0,3,5.0,3,3.0,0,1,1,1.0,3,26631.0
3908,0,27.0,1,3,12.0,2,1,2,5.0,0,3.0,3,2.0,0,1,0,1.0,1,21644.0
18,0,53.0,1,3,8.0,2,1,3,4.0,4,3.0,0,3.0,0,3,1,0.0,0,30427.0
4279,0,47.0,0,1,14.0,3,1,2,4.0,1,3.0,1,4.0,0,5,1,1.0,2,23936.0
3773,0,30.0,1,2,13.0,3,2,3,5.0,0,4.0,1,3.0,0,3,1,2.0,1,21482.0
1551,0,35.0,1,1,6.0,3,2,1,4.0,0,3.0,2,2.0,0,4,1,0.0,1,17859.0
682,0,32.0,0,1,6.0,2,1,3,4.0,0,4.0,0,7.0,0,3,1,0.0,1,17332.0
4283,0,32.0,1,1,16.0,2,2,3,5.0,0,4.0,3,2.0,1,3,1,1.0,1,21335.0
828,1,18.0,0,1,14.0,3,2,3,3.0,0,3.0,2,2.0,0,5,0,0.0,1,16904.0
4456,0,39.0,1,1,7.0,2,0,3,4.0,3,3.0,3,6.0,1,1,0,2.0,3,26539.0
3719,0,52.0,1,1,10.0,1,1,3,4.0,3,3.0,1,4.0,0,4,1,2.0,3,31794.0
4503,1,30.0,1,1,7.0,2,1,3,5.0,0,5.0,1,3.0,1,1,0,1.0,1,20997.0
1909,1,31.0,0,1,26.0,2,2,3,3.0,3,3.0,1,4.0,0,3,1,0.0,3,24824.0
1229,0,40.0,1,1,14.0,2,1,3,3.0,1,5.0,1,3.0,1,1,0,0.0,2,21516.0
3567,0,36.0,1,1,17.0,3,0,3,4.0,1,3.0,3,5.0,1,1,1,1.0,2,24820.0
2903,0,42.0,0,1,9.0,2,0,4,5.0,1,3.0,3,4.0,1,2,0,1.0,2,25489.0
4386,0,38.0,1,1,7.0,2,1,4,4.0,1,4.0,1,8.0,0,1,1,3.0,2,25125.0
1015,0,34.0,0,1,6.0,2,2,3,3.0,0,5.0,1,6.0,0,1,1,2.0,1,17996.0
4017,0,35.0,1,1,13.0,2,1,3,4.0,1,3.0,3,3.0,0,3,0,1.0,2,23487.0
277,0,38.0,1,3,13.0,3,1,2,2.0,1,5.0,1,2.0,1,3,0,0.0,2,20605.0
2615,1,20.0,0,3,7.0,1,1,4,6.0,0,5.0,2,2.0,0,3,1,2.0,1,21003.0
4025,1,35.0,0,1,14.0,2,2,4,6.0,1,3.0,3,3.0,1,5,1,1.0,2,24752.0
2288,0,31.0,0,3,26.0,2,2,3,1.0,0,3.0,1,1.0,0,5,1,0.0,1,17791.0
3074,0,23.0,1,1,7.0,2,2,3,5.0,1,3.0,0,8.0,0,2,1,1.0,2,23453.0
703,0,38.0,0,3,16.0,1,1,2,3.0,1,3.0,2,2.0,1,3,0,1.0,2,20666.0
4116,0,35.0,0,1,17.0,3,2,3,4.0,0,3.0,1,3.0,1,3,1,2.0,1,22493.0
2842,0,38.0,0,1,32.0,3,1,4,4.0,1,3.0,0,5.0,1,3,1,2.0,2,23127.0
2627,0,51.0,1,1,7.0,3,2,3,5.0,0,3.0,0,4.0,0,3,0,1.0,1,22368.0
2151,0,38.0,1,1,6.0,1,1,3,3.0,3,5.0,1,2.0,0,4,1,1.0,3,28582.0
3424,1,32.0,0,3,9.0,2,1,3,5.0,0,3.0,3,2.0,0,5,0,2.0,1,21463.0
1339,1,22.0,1,1,13.0,2,2,3,3.0,0,4.0,2,2.0,1,3,1,0.0,1,17472.0
4126,0,28.0,0,3,27.0,2,1,3,4.0,1,3.0,2,3.0,0,1,1,2.0,2,28659.0
587,0,52.0,1,1,17.0,2,1,2,3.0,1,3.0,0,1.0,0,2,1,1.0,2,18149.0
1222,1,24.0,1,2,28.0,2,2,2,5.0,0,3.0,1,2.0,0,1,0,1.0,1,16555.0
573,1,26.0,1,3,14.0,1,2,2,4.0,1,5.0,2,7.0,0,3,1,1.0,2,20326.0
3350,0,35.0,1,1,27.0,1,1,3,2.0,0,3.0,0,2.0,0,1,1,1.0,1,21263.0
4731,0,37.0,0,1,25.0,2,2,4,4.0,1,3.0,3,4.0,0,3,0,2.0,2,26457.0
806,0,52.0,1,1,13.0,2,2,2,3.0,3,4.0,3,1.0,0,3,1,1.0,3,25445.0
4569,0,34.0,1,2,10.0,2,2,3,4.0,0,4.0,1,5.0,1,5,0,2.0,1,20955.0
1555,0,56.0,1,1,13.0,2,2,2,5.0,3,3.0,3,5.0,0,1,0,0.0,3,22260.0
1479,0,36.0,1,1,33.0,3,2,3,3.0,1,3.0,1,7.0,0,3,0,0.0,2,20237.0
1796,0,39.0,0,1,13.0,3,2,2,4.0,2,3.0,1,2.0,0,5,1,0.0,4,34272.0
4468,0,28.0,1,1,14.0,3,0,3,5.0,1,5.0,3,2.0,0,3,1,1.0,2,25489.0
1941,0,38.0,1,1,16.0,3,1,3,3.0,1,3.0,1,4.0,0,3,0,1.0,2,24824.0
4791,0,47.0,1,1,9.0,1,2,3,4.0,1,3.0,1,4.0,0,1,0,1.0,2,26057.0
1658,0,34.0,0,1,8.0,2,2,2,4.0,1,3.0,1,2.0,0,4,0,1.0,2,24547.0
4706,1,34.0,0,1,36.0,3,1,3,5.0,1,3.0,3,3.0,0,5,1,1.0,2,23186.0
3482,0,49.0,1,3,14.0,3,2,4,4.0,1,5.0,1,6.0,0,4,1,2.0,2,24164.0
2033,0,25.0,1,3,32.0,3,1,2,3.0,1,3.0,2,2.0,0,4,0,0.0,2,21180.0
201,0,49.0,0,1,24.0,2,2,3,3.0,1,3.0,1,2.0,1,2,0,1.0,2,21804.0
2165,1,37.0,1,3,6.0,2,2,2,4.0,3,3.0,1,6.0,0,1,1,1.0,3,25609.0
1224,0,26.0,1,1,23.0,3,2,3,5.0,0,3.0,1,2.0,0,3,0,2.0,1,17305.0
3899,0,41.0,1,1,9.0,2,2,3,5.0,0,3.0,3,4.0,0,5,0,2.0,1,21487.0
3506,0,45.0,0,1,9.0,3,2,3,4.0,3,3.0,2,7.0,1,1,0,2.0,3,28887.0
4777,0,34.0,1,2,9.0,2,2,4,4.0,0,3.0,1,3.0,0,1,1,3.0,1,22278.0
1121,0,36.0,1,3,6.0,2,1,3,3.0,1,3.0,3,7.0,0,1,1,1.0,2,21815.0
2449,0,33.0,0,1,9.0,2,2,4,4.0,0,3.0,3,2.0,0,5,1,2.0,1,21746.0
3606,1,36.0,1,3,17.0,3,2,3,5.0,3,5.0,1,2.0,0,5,1,2.0,3,28984.0
2402,1,29.0,0,1,8.0,3,2,2,4.0,0,5.0,2,1.0,0,4,1,1.0,1,18339.0
2760,0,50.0,1,1,7.0,1,1,3,5.0,4,3.0,2,2.0,1,3,1,1.0,0,32642.0
121,0,33.0,0,3,28.0,3,2,3,3.0,1,4.0,0,1.0,0,2,0,1.0,2,21146.0
4645,1,21.0,1,1,18.0,3,1,4,5.0,0,5.0,3,3.0,1,3,1,3.0,1,21278.0
3148,0,36.0,1,3,10.0,2,2,4,4.0,3,3.0,1,8.0,0,5,0,2.0,3,26501.0
3844,0,39.0,0,2,7.0,2,2,3,4.0,0,4.0,1,2.0,1,1,1,2.0,1,21669.0
3966,0,45.0,1,3,7.0,3,1,4,4.0,1,5.0,1,7.0,1,1,1,2.0,2,24132.0
310,0,31.0,1,2,8.0,2,2,3,4.0,1,5.0,0,4.0,0,3,0,1.0,2,21410.0
127,1,19.0,1,3,28.0,3,2,2,3.0,0,3.0,2,2.0,1,2,0,1.0,1,16675.0
1832,0,21.0,0,3,15.0,3,2,2,3.0,0,3.0,2,2.0,0,4,1,0.0,1,17610.0
1830,0,57.0,1,1,6.0,3,2,2,3.0,1,3.0,1,3.0,0,3,0,1.0,2,21755.0
2095,0,45.0,1,3,15.0,3,2,3,3.0,3,5.0,1,5.0,1,1,0,0.0,3,25761.0
733,0,26.0,1,1,8.0,3,2,2,1.0,1,3.0,0,2.0,0,3,1,1.0,2,20472.0
790,0,33.0,1,1,11.0,2,2,2,4.0,3,3.0,1,5.0,0,3,0,0.0,3,22119.0
2154,0,40.0,1,3,16.0,3,2,3,4.0,3,4.0,1,3.0,0,4,0,0.0,3,24705.0
3854,0,41.0,1,3,9.0,3,1,4,4.0,1,4.0,1,5.0,0,3,1,2.0,2,24355.0
2647,0,41.0,1,1,26.0,3,2,3,4.0,1,3.0,0,2.0,1,2,1,2.0,2,21419.0
2759,0,44.0,0,1,17.0,2,1,3,4.0,0,3.0,2,2.0,0,5,0,2.0,1,21133.0
502,0,53.0,1,3,6.0,3,1,2,3.0,1,5.0,3,1.0,0,2,1,1.0,2,23381.0
1475,0,32.0,0,1,8.0,2,2,3,3.0,0,3.0,2,1.0,0,3,1,1.0,1,18068.0
2818,0,29.0,1,3,16.0,2,2,4,4.0,1,3.0,3,3.0,0,3,1,1.0,2,23931.0
3500,1,29.0,0,3,7.0,1,2,4,4.0,0,3.0,0,5.0,0,3,1,1.0,1,21587.0
2138,0,28.0,1,1,15.0,3,1,3,3.0,0,3.0,1,6.0,0,3,0,0.0,1,17377.0
3831,0,30.0,1,1,7.0,2,2,3,4.0,1,5.0,1,2.0,0,3,1,1.0,2,24051.0
4611,0,30.0,0,3,27.0,1,1,3,4.0,0,3.0,1,3.0,0,3,0,2.0,1,20835.0
2596,0,54.0,1,3,13.0,3,2,3,4.0,1,3.0,0,4.0,1,5,0,1.0,2,20984.0
3714,0,35.0,1,3,10.0,2,0,3,6.0,1,3.0,3,7.0,0,1,1,1.0,2,24707.0
4673,0,46.0,1,2,31.0,3,2,3,4.0,0,4.0,2,3.0,0,4,0,2.0,1,20855.0
3761,0,28.0,0,1,12.0,2,1,3,4.0,0,3.0,2,2.0,1,1,1,2.0,1,21057.0
561,0,52.0,1,3,9.0,3,2,2,4.0,4,5.0,0,2.0,0,5,1,0.0,0,31856.0
4435,0,28.0,0,3,10.0,3,1,4,2.0,1,3.0,1,3.0,1,1,1,1.0,2,23325.0
2870,0,31.0,0,1,9.0,3,1,3,4.0,0,3.0,2,2.0,0,4,1,1.0,1,21242.0
1691,0,33.0,1,1,10.0,3,1,2,4.0,0,4.0,1,7.0,0,4,0,1.0,1,17622.0
3588,0,32.0,0,3,9.0,2,2,3,4.0,1,5.0,3,2.0,0,1,0,1.0,2,24010.0
2588,0,33.0,0,3,16.0,3,2,3,6.0,1,3.0,1,2.0,0,2,0,2.0,2,23346.0
1125,0,29.0,0,1,8.0,2,2,2,3.0,1,3.0,1,2.0,0,3,0,0.0,2,23853.0
4346,0,35.0,1,1,9.0,2,2,4,5.0,0,3.0,1,5.0,0,5,1,3.0,1,21446.0
4785,1,25.0,1,1,24.0,2,1,4,4.0,0,4.0,1,3.0,0,1,1,3.0,1,20888.0
784,0,38.0,1,1,23.0,2,1,3,4.0,3,3.0,0,1.0,0,2,0,2.0,3,23823.0
2972,1,51.0,0,3,15.0,1,2,3,4.0,1,3.0,0,5.0,1,5,1,1.0,2,25474.0
4557,0,43.0,1,1,10.0,2,1,4,2.0,1,3.0,1,4.0,1,5,1,1.0,2,23909.0
2276,0,52.0,1,1,5.0,2,2,2,3.0,3,4.0,3,1.0,0,3,1,1.0,3,25445.0
321,0,31.0,1,3,13.0,3,2,3,3.0,1,3.0,1,5.0,0,2,0,0.0,2,22547.0
2075,0,38.0,0,1,18.0,2,2,1,4.0,1,5.0,1,3.0,0,5,1,0.0,2,21288.0
4042,0,23.0,1,1,9.0,1,2,4,4.0,0,3.0,1,2.0,0,5,1,1.0,1,21201.0
1825,0,26.0,1,3,6.0,2,2,2,3.0,1,3.0,1,2.0,0,5,0,1.0,2,20296.0
2757,0,34.0,0,1,12.0,2,1,4,4.0,3,4.0,0,8.0,0,3,1,3.0,3,30556.0
2502,0,32.0,1,1,14.0,2,2,3,4.0,1,3.0,1,5.0,0,3,1,1.0,2,24593.0
3110,1,23.0,1,1,10.0,2,1,3,4.0,1,3.0,0,2.0,1,5,1,2.0,2,22849.0
2293,0,29.0,0,1,16.0,2,1,3,3.0,0,4.0,1,1.0,0,5,0,0.0,1,18291.0
807,0,38.0,1,3,16.0,3,2,3,4.0,3,3.0,1,1.0,1,3,1,0.0,3,23740.0
4881,1,41.0,1,2,25.0,2,2,3,2.0,0,5.0,1,2.0,0,1,1,2.0,1,21065.0
2964,0,49.0,1,3,9.0,3,2,3,3.0,1,4.0,0,5.0,0,3,1,1.0,2,26798.0
3196,1,37.0,1,1,23.0,2,1,3,2.0,0,5.0,3,3.0,0,2,1,1.0,1,21421.0
4649,0,49.0,1,1,13.0,2,2,4,5.0,1,3.0,3,4.0,0,1,0,3.0,2,22918.0
2492,0,47.0,0,3,12.0,3,2,4,4.0,1,3.0,3,6.0,1,5,1,2.0,2,24450.0
3622,0,21.0,1,3,9.0,3,1,3,4.0,0,3.0,3,3.0,0,4,0,1.0,1,21461.0
608,1,55.0,1,3,8.0,3,2,2,3.0,1,3.0,2,5.0,0,2,0,1.0,2,20160.0
2348,0,42.0,0,2,8.0,3,2,3,1.0,1,5.0,1,1.0,0,1,1,1.0,2,21272.0
2203,0,26.0,1,1,8.0,3,2,2,1.0,1,3.0,1,2.0,0,3,1,1.0,2,20472.0
3552,0,36.0,1,1,7.0,3,2,4,5.0,0,5.0,2,3.0,0,1,0,3.0,1,21128.0
3883,0,37.0,1,3,10.0,3,1,4,5.0,3,3.0,1,2.0,0,3,1,1.0,3,26322.0
181,0,34.0,1,1,33.0,3,1,3,3.0,0,4.0,2,3.0,0,3,1,0.0,1,17311.0
1948,0,25.0,1,3,19.0,3,2,2,3.0,0,3.0,1,2.0,0,3,1,1.0,1,17096.0
2520,0,36.0,1,3,7.0,3,2,3,5.0,1,5.0,3,2.0,0,2,0,2.0,2,22990.0
1742,0,28.0,1,1,15.0,3,2,3,3.0,0,3.0,1,2.0,0,1,1,0.0,1,17070.0
3035,1,34.0,1,3,23.0,3,0,4,4.0,1,5.0,3,7.0,0,3,1,1.0,2,24002.0
4816,1,28.0,1,3,9.0,3,1,4,6.0,2,4.0,2,4.0,1,5,1,2.0,4,21195.0
3651,0,56.0,1,1,29.0,1,2,4,5.0,0,4.0,1,7.0,0,1,1,2.0,1,22215.0
3438,0,53.0,0,1,35.0,3,1,3,2.0,4,3.0,0,4.0,1,4,0,1.0,0,31925.0
829,1,33.0,1,3,15.0,3,1,3,3.0,1,5.0,3,1.0,1,3,0,1.0,2,23224.0
2283,1,39.0,0,1,8.0,2,2,2,3.0,4,3.0,1,1.0,0,3,1,0.0,0,27169.0
4096,1,42.0,1,3,27.0,3,1,4,4.0,0,4.0,3,3.0,1,4,0,2.0,1,21818.0
3101,0,30.0,1,1,14.0,3,1,4,5.0,0,3.0,1,8.0,0,5,1,1.0,1,21210.0
4071,0,59.0,1,1,16.0,3,1,4,5.0,0,4.0,1,6.0,1,1,1,2.0,1,22024.0
230,0,52.0,1,1,8.0,2,1,2,4.0,0,3.0,2,1.0,0,3,0,0.0,1,18212.0
1466,0,39.0,1,1,12.0,3,2,2,4.0,3,5.0,1,5.0,0,4,1,0.0,3,24991.0
3938,1,35.0,1,1,13.0,3,2,3,4.0,0,5.0,3,4.0,0,4,0,1.0,1,21638.0
765,0,38.0,0,1,9.0,2,2,2,3.0,0,3.0,0,4.0,0,3,1,1.0,1,17821.0
2750,0,33.0,1,3,14.0,2,2,4,5.0,1,3.0,0,3.0,0,3,1,3.0,2,24162.0
3426,0,39.0,0,1,14.0,2,2,3,2.0,0,3.0,1,3.0,0,3,0,1.0,1,21288.0
4278,0,38.0,1,1,17.0,3,1,4,4.0,0,5.0,1,8.0,0,1,1,3.0,1,22130.0
2460,0,33.0,1,1,12.0,2,2,4,3.0,0,4.0,1,2.0,1,2,1,1.0,1,21976.0
3679,0,47.0,1,3,9.0,2,2,4,4.0,3,3.0,1,6.0,1,3,0,3.0,3,29046.0
244,0,45.0,1,1,6.0,2,2,3,2.0,2,3.0,0,1.0,0,4,1,2.0,4,34202.0
4388,0,25.0,1,1,30.0,3,2,3,2.0,0,3.0,1,3.0,1,4,0,1.0,1,21403.0
3573,0,43.0,1,1,16.0,2,2,4,5.0,2,3.0,2,2.0,0,1,1,2.0,4,38291.0
2898,0,30.0,1,1,26.0,1,2,3,4.0,1,3.0,1,6.0,0,5,0,1.0,2,22940.0
360,0,57.0,1,1,6.0,3,2,2,3.0,1,3.0,0,3.0,0,3,1,1.0,2,21755.0
974,0,27.0,0,3,8.0,2,2,2,5.0,1,3.0,2,4.0,0,4,1,1.0,2,20071.0
